observed_date,precipitation_mm,condition,severe,temperature_c,wind_kmh,humidity_pct,visibility_km
2021-07-24,0.2,Despejado,False,17.8,14.3,55,10.2
2021-07-25,1.5,Nublado,False,11.0,15.4,79,9.1
2021-07-26,0.3,Nublado,False,10.0,32.6,68,8.9
2021-07-27,3.3,Nublado,False,10.9,33.7,55,9.1
2021-07-28,2.3,Nublado,False,14.4,13.1,69,9.7
2021-07-29,0.1,Despejado,False,17.6,19.8,74,7.1
2021-07-30,20.3,Tormenta,True,15.6,5.0,54,12.0
2021-07-31,0.1,Despejado,False,12.7,5.0,64,9.3
2021-08-01,2.6,Nublado,False,12.8,10.0,61,10.7
2021-08-02,1.2,Nublado,False,20.7,12.1,77,10.8
2021-08-03,0.5,Parcialmente nublado,False,12.5,23.4,53,12.0
2021-08-04,0.2,Despejado,False,15.0,18.3,60,11.4
2021-08-05,0.0,Despejado,False,12.1,14.6,60,11.8
2021-08-06,0.2,Despejado,False,14.3,19.8,51,12.1
2021-08-07,0.1,Despejado,False,8.5,30.5,55,12.1
2021-08-08,0.2,Despejado,False,11.9,21.3,73,8.3
2021-08-09,0.4,Despejado,False,12.8,25.8,75,10.9
2021-08-10,0.9,Parcialmente nublado,False,13.0,20.1,77,9.8
2021-08-11,0.3,Despejado,False,11.8,9.4,72,8.1
2021-08-12,0.1,Despejado,False,9.9,18.0,73,9.3
2021-08-13,16.5,Tormenta,True,13.8,21.3,80,9.7
2021-08-14,0.2,Despejado,False,19.1,12.1,59,10.1
2021-08-15,0.2,Parcialmente nublado,False,19.8,21.1,64,9.9
2021-08-16,80.3,Alerta de inundación,True,16.5,12.7,59,11.5
2021-08-17,0.0,Despejado,False,16.1,19.7,63,11.5
2021-08-18,0.3,Despejado,False,12.9,18.2,62,8.8
2021-08-19,0.2,Despejado,False,13.6,37.6,54,9.8
2021-08-20,0.1,Despejado,False,13.5,20.3,62,11.5
2021-08-21,0.0,Despejado,False,20.3,23.4,76,8.8
2021-08-22,0.1,Despejado,False,9.5,18.4,73,8.9
2021-08-23,0.1,Despejado,False,12.8,17.3,59,10.8
2021-08-24,0.3,Parcialmente nublado,False,15.4,29.5,77,8.4
2021-08-25,2.5,Nublado,False,8.6,17.0,66,8.1
2021-08-26,0.6,Parcialmente nublado,False,14.2,20.0,55,11.0
2021-08-27,0.1,Parcialmente nublado,False,12.4,22.8,72,7.4
2021-08-28,0.3,Despejado,False,17.6,29.5,78,7.8
2021-08-29,0.2,Despejado,False,11.2,20.4,58,8.6
2021-08-30,0.3,Nublado,False,12.6,14.5,61,11.4
2021-08-31,0.8,Parcialmente nublado,False,14.5,11.8,68,11.3
2021-09-01,0.4,Despejado,False,19.1,15.6,52,10.4
2021-09-02,0.4,Despejado,False,23.4,20.5,70,9.1
2021-09-03,0.3,Despejado,False,27.1,17.3,53,11.4
2021-09-04,0.2,Despejado,False,21.0,31.2,75,7.3
2021-09-05,0.3,Despejado,False,19.8,20.6,78,6.9
2021-09-06,1.8,Nublado,False,21.1,22.8,67,7.9
2021-09-07,0.3,Despejado,False,23.5,7.0,51,10.1
2021-09-08,0.0,Despejado,False,26.5,19.6,52,12.0
2021-09-09,0.8,Parcialmente nublado,False,26.0,24.7,71,7.7
2021-09-10,55.9,Alerta de inundación,True,25.1,22.2,71,7.9
2021-09-11,4.8,Lluvia ligera,False,23.3,21.2,64,9.2
2021-09-12,0.2,Despejado,False,17.8,5.2,62,9.1
2021-09-13,0.3,Despejado,False,26.5,25.7,65,9.4
2021-09-14,0.2,Despejado,False,17.1,18.4,75,8.9
2021-09-15,12.1,Lluvia ligera,False,17.1,19.4,51,12.3
2021-09-16,0.4,Despejado,False,27.0,27.2,56,10.7
2021-09-17,0.3,Despejado,False,16.2,18.8,71,7.4
2021-09-18,0.4,Despejado,False,25.2,30.7,77,9.2
2021-09-19,0.1,Despejado,False,24.1,22.1,68,9.6
2021-09-20,0.2,Despejado,False,18.3,32.5,69,10.8
2021-09-21,0.2,Despejado,False,21.4,17.3,70,7.9
2021-09-22,3.2,Nublado,False,28.5,25.3,74,8.9
2021-09-23,2.3,Nublado,False,23.7,14.0,57,11.6
2021-09-24,0.4,Parcialmente nublado,False,24.7,26.7,50,12.0
2021-09-25,0.2,Despejado,False,21.1,12.7,59,10.9
2021-09-26,0.3,Despejado,False,24.3,12.9,77,7.2
2021-09-27,1.0,Parcialmente nublado,False,24.5,29.6,57,9.7
2021-09-28,1.0,Nublado,False,28.0,6.7,73,8.9
2021-09-29,0.2,Despejado,False,27.8,18.2,65,11.3
2021-09-30,0.0,Despejado,False,23.7,20.9,65,10.7
2021-10-01,1.1,Parcialmente nublado,False,16.3,21.9,74,11.0
2021-10-02,0.2,Despejado,False,26.7,34.4,59,10.2
2021-10-03,0.3,Despejado,False,16.2,25.3,71,9.5
2021-10-04,0.9,Parcialmente nublado,False,20.6,24.7,64,10.7
2021-10-05,0.1,Parcialmente nublado,False,20.5,19.2,69,9.4
2021-10-06,1.2,Parcialmente nublado,False,24.0,14.7,72,8.8
2021-10-07,0.2,Despejado,False,18.8,26.6,65,11.4
2021-10-08,5.0,Lluvia ligera,False,25.9,25.0,71,8.0
2021-10-09,0.3,Parcialmente nublado,False,23.4,16.7,57,11.6
2021-10-10,27.1,Tormenta,True,16.6,11.9,64,10.1
2021-10-11,0.0,Despejado,False,20.7,26.9,56,8.4
2021-10-12,0.4,Despejado,False,23.0,20.8,58,9.6
2021-10-13,0.0,Despejado,False,22.4,11.9,56,11.3
2021-10-14,0.2,Despejado,False,30.5,27.7,72,8.1
2021-10-15,0.3,Despejado,False,19.1,8.7,63,10.8
2021-10-16,0.1,Despejado,False,26.4,34.5,68,7.8
2021-10-17,0.3,Despejado,False,26.0,18.9,73,10.1
2021-10-18,0.7,Parcialmente nublado,False,17.4,9.7,58,9.9
2021-10-19,0.2,Despejado,False,17.9,17.7,51,11.0
2021-10-20,0.1,Despejado,False,21.7,18.7,75,8.0
2021-10-21,0.0,Despejado,False,24.2,16.6,71,7.8
2021-10-22,0.6,Parcialmente nublado,False,24.2,24.9,50,10.4
2021-10-23,1.0,Parcialmente nublado,False,28.0,11.0,57,11.4
2021-10-24,0.3,Despejado,False,21.3,18.8,54,8.5
2021-10-25,1.0,Parcialmente nublado,False,22.3,17.2,61,9.5
2021-10-26,0.1,Despejado,False,29.1,15.9,63,9.5
2021-10-27,0.1,Despejado,False,18.6,25.3,55,11.2
2021-10-28,0.1,Despejado,False,23.9,5.5,76,8.1
2021-10-29,0.9,Parcialmente nublado,False,16.9,19.6,61,11.1
2021-10-30,0.3,Despejado,False,27.5,22.1,60,11.2
2021-10-31,0.5,Parcialmente nublado,False,25.1,16.9,57,12.1
2021-11-01,2.0,Nublado,False,23.2,5.0,62,10.1
2021-11-02,5.9,Lluvia ligera,False,22.2,9.6,61,10.5
2021-11-03,0.3,Parcialmente nublado,False,25.0,16.2,69,7.9
2021-11-04,0.1,Despejado,False,24.0,23.5,69,8.3
2021-11-05,0.2,Despejado,False,24.8,11.5,60,9.5
2021-11-06,5.1,Lluvia ligera,False,20.3,15.9,54,9.8
2021-11-07,0.9,Nublado,False,25.1,19.3,67,11.4
2021-11-08,0.6,Parcialmente nublado,False,23.5,12.4,71,10.4
2021-11-09,0.1,Despejado,False,26.3,8.8,61,8.7
2021-11-10,24.3,Tormenta,True,24.3,17.0,64,11.3
2021-11-11,0.4,Parcialmente nublado,False,19.3,16.5,70,8.0
2021-11-12,5.8,Lluvia ligera,False,27.7,5.0,63,8.4
2021-11-13,0.2,Despejado,False,27.2,34.8,57,10.0
2021-11-14,0.5,Parcialmente nublado,False,20.6,8.8,61,11.0
2021-11-15,0.2,Despejado,False,24.6,10.7,67,10.8
2021-11-16,0.7,Parcialmente nublado,False,26.6,18.8,62,10.7
2021-11-17,1.1,Parcialmente nublado,False,21.7,26.5,70,7.5
2021-11-18,0.2,Despejado,False,20.1,7.3,68,8.7
2021-11-19,0.2,Despejado,False,23.1,25.4,61,11.9
2021-11-20,3.2,Nublado,False,23.8,17.1,62,10.6
2021-11-21,13.7,Lluvia ligera,False,25.0,19.6,65,8.7
2021-11-22,1.3,Nublado,False,23.2,19.8,71,9.0
2021-11-23,0.3,Despejado,False,19.3,17.6,70,8.3
2021-11-24,0.3,Despejado,False,17.6,17.9,49,9.2
2021-11-25,0.1,Despejado,False,23.6,23.3,59,11.0
2021-11-26,10.3,Lluvia ligera,False,27.4,12.8,48,9.5
2021-11-27,0.2,Despejado,False,22.4,17.4,48,9.7
2021-11-28,2.3,Nublado,False,26.4,29.4,66,8.1
2021-11-29,0.1,Despejado,False,22.7,18.1,48,9.6
2021-11-30,0.1,Despejado,False,24.9,8.9,56,12.2
2021-12-01,0.6,Parcialmente nublado,False,29.2,19.3,72,7.6
2021-12-02,0.0,Parcialmente nublado,False,26.9,6.9,63,11.3
2021-12-03,0.2,Despejado,False,20.9,35.9,66,11.4
2021-12-04,0.6,Parcialmente nublado,False,23.8,26.6,56,9.9
2021-12-05,0.0,Parcialmente nublado,False,25.4,24.5,54,9.1
2021-12-06,20.3,Tormenta,True,30.8,37.1,59,10.2
2021-12-07,0.0,Despejado,False,21.4,11.9,45,9.7
2021-12-08,0.0,Despejado,False,24.6,24.6,62,7.9
2021-12-09,0.2,Parcialmente nublado,False,29.0,37.4,64,10.8
2021-12-10,0.2,Despejado,False,32.4,14.1,74,9.6
2021-12-11,12.5,Tormenta,True,26.1,16.8,46,11.8
2021-12-12,0.3,Despejado,False,23.9,5.0,74,8.6
2021-12-13,0.4,Despejado,False,24.7,22.4,60,9.3
2021-12-14,0.3,Despejado,False,23.8,8.4,64,10.0
2021-12-15,0.2,Despejado,False,28.2,5.0,58,9.9
2021-12-16,11.5,Lluvia ligera,False,28.0,23.4,49,11.4
2021-12-17,0.1,Parcialmente nublado,False,25.9,22.3,69,9.2
2021-12-18,0.4,Nublado,False,22.2,5.0,52,12.1
2021-12-19,0.3,Despejado,False,29.6,21.5,57,11.1
2021-12-20,0.8,Parcialmente nublado,False,33.2,20.7,47,11.9
2021-12-21,0.1,Despejado,False,21.4,19.8,74,8.7
2021-12-22,0.2,Despejado,False,24.2,21.0,54,8.8
2021-12-23,34.5,Tormenta,True,26.2,11.3,60,9.8
2021-12-24,0.4,Despejado,False,31.5,23.1,65,10.7
2021-12-25,0.1,Despejado,False,22.8,25.7,64,11.1
2021-12-26,0.4,Despejado,False,29.8,26.4,52,10.8
2021-12-27,0.2,Despejado,False,33.1,10.0,74,10.4
2021-12-28,0.1,Despejado,False,24.2,21.5,72,11.0
2021-12-29,0.6,Parcialmente nublado,False,26.4,16.2,52,10.5
2021-12-30,0.4,Despejado,False,21.9,16.5,50,11.8
2021-12-31,0.2,Despejado,False,31.8,18.9,67,8.9
2022-01-01,0.0,Parcialmente nublado,False,29.3,23.8,66,10.6
2022-01-02,1.0,Parcialmente nublado,False,25.8,17.9,84,7.3
2022-01-03,0.4,Despejado,False,24.1,15.2,82,6.6
2022-01-04,0.1,Despejado,False,25.6,32.5,74,8.3
2022-01-05,0.3,Despejado,False,22.7,13.5,73,9.7
2022-01-06,0.1,Despejado,False,22.0,34.3,78,7.5
2022-01-07,0.2,Despejado,False,25.9,34.1,82,10.4
2022-01-08,0.3,Despejado,False,25.1,29.7,85,8.9
2022-01-09,0.0,Despejado,False,31.0,28.4,89,7.3
2022-01-10,2.9,Nublado,False,22.9,11.9,86,7.5
2022-01-11,0.0,Despejado,False,25.9,11.7,67,8.8
2022-01-12,0.2,Despejado,False,29.9,15.2,91,6.7
2022-01-13,0.1,Despejado,False,29.0,22.4,67,8.0
2022-01-14,0.3,Despejado,False,27.3,11.6,74,7.4
2022-01-15,0.4,Despejado,False,27.4,13.2,63,11.5
2022-01-16,0.6,Parcialmente nublado,False,33.7,19.9,74,10.2
2022-01-17,0.2,Despejado,False,27.5,18.9,80,10.6
2022-01-18,0.7,Parcialmente nublado,False,33.3,36.6,63,8.2
2022-01-19,0.4,Despejado,False,30.9,17.0,77,7.4
2022-01-20,2.8,Nublado,False,32.8,23.7,84,6.9
2022-01-21,0.1,Parcialmente nublado,False,25.8,30.5,66,7.9
2022-01-22,10.3,Lluvia ligera,False,30.9,14.5,88,8.8
2022-01-23,3.2,Nublado,False,27.6,23.7,62,8.5
2022-01-24,0.4,Despejado,False,33.9,18.1,91,8.4
2022-01-25,0.6,Parcialmente nublado,False,29.7,15.7,91,6.5
2022-01-26,0.7,Parcialmente nublado,False,29.0,21.3,64,10.3
2022-01-27,2.1,Nublado,False,27.0,19.8,70,10.8
2022-01-28,0.1,Despejado,False,21.8,15.3,83,9.2
2022-01-29,0.3,Despejado,False,23.9,12.0,91,8.0
2022-01-30,0.2,Despejado,False,26.4,8.2,62,8.8
2022-01-31,0.7,Nublado,False,28.0,15.8,85,10.2
2022-02-01,0.4,Despejado,False,31.9,14.0,80,8.3
2022-02-02,25.0,Tormenta,True,28.2,22.8,87,10.2
2022-02-03,0.1,Despejado,False,31.3,15.2,73,8.5
2022-02-04,0.8,Parcialmente nublado,False,26.2,27.0,61,11.5
2022-02-05,0.0,Despejado,False,27.3,5.1,71,9.9
2022-02-06,1.1,Parcialmente nublado,False,25.2,5.0,69,9.7
2022-02-07,0.2,Despejado,False,25.0,14.7,74,9.5
2022-02-08,0.1,Despejado,False,25.8,6.7,70,10.9
2022-02-09,0.7,Parcialmente nublado,False,32.5,24.2,88,6.9
2022-02-10,13.2,Lluvia ligera,False,29.3,6.4,85,10.0
2022-02-11,0.4,Parcialmente nublado,False,26.6,10.2,70,9.3
2022-02-12,0.9,Parcialmente nublado,False,30.4,13.1,74,10.0
2022-02-13,0.4,Despejado,False,21.6,26.1,88,7.6
2022-02-14,2.6,Nublado,False,32.8,5.0,73,8.1
2022-02-15,0.4,Despejado,False,27.3,11.5,85,9.4
2022-02-16,0.2,Despejado,False,27.1,5.0,71,10.3
2022-02-17,0.1,Despejado,False,26.0,9.7,78,9.3
2022-02-18,0.1,Despejado,False,19.4,25.8,88,8.9
2022-02-19,0.9,Parcialmente nublado,False,26.8,14.0,62,10.4
2022-02-20,0.4,Parcialmente nublado,False,22.4,16.7,82,8.3
2022-02-21,0.0,Despejado,False,30.4,17.4,82,8.8
2022-02-22,0.5,Nublado,False,21.1,24.5,89,9.4
2022-02-23,1.6,Nublado,False,25.6,16.9,61,9.8
2022-02-24,3.3,Nublado,False,25.7,16.4,87,9.9
2022-02-25,4.4,Lluvia ligera,False,29.4,36.4,74,9.2
2022-02-26,0.5,Parcialmente nublado,False,24.7,14.5,89,9.5
2022-02-27,0.0,Despejado,False,23.1,21.7,60,8.8
2022-02-28,29.8,Tormenta,True,28.0,5.0,85,8.8
2022-03-01,0.3,Despejado,False,15.8,33.1,62,8.7
2022-03-02,0.2,Despejado,False,25.3,7.9,60,10.8
2022-03-03,3.3,Lluvia ligera,False,20.0,21.7,62,9.7
2022-03-04,0.0,Despejado,False,25.7,31.5,66,10.0
2022-03-05,0.2,Despejado,False,20.9,22.7,77,9.9
2022-03-06,3.2,Nublado,False,24.4,14.9,60,10.7
2022-03-07,1.1,Parcialmente nublado,False,20.1,22.8,78,8.4
2022-03-08,0.9,Parcialmente nublado,False,25.3,21.4,63,10.8
2022-03-09,0.1,Despejado,False,17.4,14.5,64,10.6
2022-03-10,8.8,Lluvia ligera,False,20.6,18.4,61,9.4
2022-03-11,0.4,Despejado,False,21.0,26.9,73,10.7
2022-03-12,0.2,Despejado,False,17.8,20.1,87,7.1
2022-03-13,3.1,Lluvia ligera,False,18.6,35.4,78,9.4
2022-03-14,23.6,Tormenta,True,18.7,5.0,68,11.4
2022-03-15,0.9,Parcialmente nublado,False,14.0,7.0,86,6.9
2022-03-16,0.3,Despejado,False,27.5,23.9,58,10.0
2022-03-17,0.0,Despejado,False,18.7,24.1,63,9.8
2022-03-18,0.2,Despejado,False,20.1,16.0,70,7.4
2022-03-19,0.8,Parcialmente nublado,False,20.6,18.6,79,6.8
2022-03-20,0.5,Parcialmente nublado,False,17.2,21.4,71,9.7
2022-03-21,0.2,Despejado,False,20.4,15.6,81,7.9
2022-03-22,0.2,Despejado,False,23.7,35.5,69,9.2
2022-03-23,13.9,Lluvia ligera,False,19.9,28.9,69,8.6
2022-03-24,0.5,Nublado,False,18.1,23.8,87,7.4
2022-03-25,3.2,Nublado,False,21.8,5.2,65,7.9
2022-03-26,0.3,Despejado,False,19.2,10.6,86,9.5
2022-03-27,0.1,Despejado,False,21.7,7.9,63,7.9
2022-03-28,0.1,Despejado,False,23.0,12.6,80,10.6
2022-03-29,0.0,Despejado,False,19.6,25.4,84,6.6
2022-03-30,0.2,Despejado,False,21.5,17.0,87,6.3
2022-03-31,0.8,Parcialmente nublado,False,25.1,18.1,66,10.1
2022-04-01,2.1,Nublado,False,22.6,32.2,69,8.6
2022-04-02,0.1,Despejado,False,23.1,23.2,59,9.4
2022-04-03,11.1,Lluvia ligera,False,20.3,21.0,60,11.3
2022-04-04,0.4,Despejado,False,20.2,17.3,73,7.8
2022-04-05,0.3,Despejado,False,18.9,29.7,65,9.7
2022-04-06,3.0,Nublado,False,22.2,13.9,57,10.0
2022-04-07,0.2,Despejado,False,17.4,27.3,80,9.1
2022-04-08,11.1,Lluvia ligera,False,19.5,28.6,86,7.7
2022-04-09,0.0,Despejado,False,26.3,15.7,57,10.6
2022-04-10,0.5,Parcialmente nublado,False,23.7,23.2,82,10.3
2022-04-11,0.7,Nublado,False,19.5,34.8,68,10.1
2022-04-12,0.2,Parcialmente nublado,False,20.6,12.9,81,9.8
2022-04-13,4.9,Lluvia ligera,False,19.7,17.0,66,8.3
2022-04-14,0.1,Despejado,False,20.0,27.6,79,7.0
2022-04-15,0.6,Nublado,False,15.6,15.2,85,6.9
2022-04-16,0.9,Parcialmente nublado,False,19.3,18.5,80,8.1
2022-04-17,0.7,Parcialmente nublado,False,22.6,15.2,81,7.1
2022-04-18,0.1,Despejado,False,24.3,16.4,66,10.7
2022-04-19,0.3,Despejado,False,19.4,15.6,77,9.0
2022-04-20,0.1,Parcialmente nublado,False,19.4,17.3,57,9.6
2022-04-21,0.0,Despejado,False,20.6,16.3,58,8.6
2022-04-22,0.1,Parcialmente nublado,False,21.5,13.0,58,11.8
2022-04-23,1.6,Nublado,False,23.7,13.3,73,9.4
2022-04-24,0.3,Parcialmente nublado,False,18.6,19.1,58,11.8
2022-04-25,0.1,Despejado,False,14.8,5.0,65,9.9
2022-04-26,0.3,Despejado,False,22.0,35.7,58,11.5
2022-04-27,0.1,Parcialmente nublado,False,26.4,28.7,80,9.6
2022-04-28,0.2,Nublado,False,19.1,5.0,84,9.2
2022-04-29,0.0,Parcialmente nublado,False,19.0,17.6,64,7.9
2022-04-30,0.3,Despejado,False,19.8,20.5,64,11.6
2022-05-01,0.1,Despejado,False,20.2,18.5,76,10.4
2022-05-02,0.1,Despejado,False,22.5,24.9,66,10.6
2022-05-03,0.2,Despejado,False,15.7,16.0,70,7.4
2022-05-04,0.5,Parcialmente nublado,False,20.1,13.2,62,9.5
2022-05-05,1.1,Parcialmente nublado,False,27.5,22.7,72,7.8
2022-05-06,0.7,Parcialmente nublado,False,26.2,7.3,73,8.7
2022-05-07,3.2,Nublado,False,14.6,14.8,70,8.9
2022-05-08,0.4,Parcialmente nublado,False,22.8,20.9,82,8.7
2022-05-09,0.0,Despejado,False,18.1,15.4,63,9.7
2022-05-10,0.9,Parcialmente nublado,False,16.4,15.3,65,9.5
2022-05-11,23.4,Tormenta,True,22.3,16.1,71,10.4
2022-05-12,0.5,Parcialmente nublado,False,22.4,27.6,73,10.5
2022-05-13,0.3,Despejado,False,22.8,14.7,78,8.7
2022-05-14,0.0,Despejado,False,19.4,22.9,71,9.1
2022-05-15,0.3,Despejado,False,16.0,19.7,63,8.2
2022-05-16,0.6,Nublado,False,22.7,27.2,81,6.8
2022-05-17,0.4,Parcialmente nublado,False,23.3,7.1,69,10.3
2022-05-18,0.2,Despejado,False,14.1,18.7,57,9.4
2022-05-19,0.2,Despejado,False,20.6,12.1,76,9.3
2022-05-20,0.3,Despejado,False,15.6,11.7,79,7.5
2022-05-21,0.4,Parcialmente nublado,False,26.0,29.6,75,9.8
2022-05-22,0.3,Despejado,False,20.0,10.3,63,8.5
2022-05-23,1.1,Parcialmente nublado,False,13.9,7.2,73,7.8
2022-05-24,23.8,Tormenta,True,25.2,21.0,67,8.9
2022-05-25,2.7,Nublado,False,19.4,28.9,81,9.5
2022-05-26,0.2,Despejado,False,15.4,29.7,76,10.9
2022-05-27,0.3,Despejado,False,22.5,25.9,69,10.2
2022-05-28,1.0,Parcialmente nublado,False,21.7,17.0,70,10.3
2022-05-29,0.2,Despejado,False,25.1,27.8,59,9.1
2022-05-30,0.2,Despejado,False,19.1,17.0,79,10.3
2022-05-31,0.1,Parcialmente nublado,False,17.9,9.9,78,9.2
2022-06-01,0.2,Parcialmente nublado,False,9.6,24.9,56,12.0
2022-06-02,0.0,Despejado,False,11.6,19.1,75,9.9
2022-06-03,0.1,Despejado,False,12.5,27.9,76,7.4
2022-06-04,0.2,Despejado,False,10.4,15.3,83,9.5
2022-06-05,1.1,Parcialmente nublado,False,17.1,13.1,71,10.6
2022-06-06,0.1,Despejado,False,16.1,21.7,57,10.0
2022-06-07,24.1,Tormenta,True,17.9,18.4,58,9.2
2022-06-08,0.3,Despejado,False,13.8,22.0,55,10.0
2022-06-09,0.1,Despejado,False,13.6,16.7,61,11.5
2022-06-10,0.3,Despejado,False,10.0,15.0,67,8.3
2022-06-11,0.9,Parcialmente nublado,False,11.1,8.3,64,10.9
2022-06-12,0.1,Despejado,False,14.2,32.1,60,9.1
2022-06-13,0.2,Despejado,False,15.6,13.4,56,11.8
2022-06-14,12.9,Lluvia ligera,False,10.0,14.5,79,10.0
2022-06-15,0.1,Despejado,False,8.0,27.7,59,10.9
2022-06-16,0.3,Despejado,False,13.8,11.1,82,7.3
2022-06-17,0.7,Parcialmente nublado,False,13.8,28.4,68,8.3
2022-06-18,0.4,Despejado,False,9.6,18.6,73,8.6
2022-06-19,0.0,Despejado,False,17.7,25.6,55,9.7
2022-06-20,1.9,Nublado,False,17.6,10.4,83,8.4
2022-06-21,0.1,Despejado,False,10.1,9.7,63,9.4
2022-06-22,0.1,Despejado,False,12.7,26.0,76,8.4
2022-06-23,0.2,Despejado,False,11.3,13.3,62,10.3
2022-06-24,0.3,Despejado,False,17.1,29.5,57,8.6
2022-06-25,0.0,Despejado,False,15.5,10.5,71,11.0
2022-06-26,0.1,Despejado,False,11.3,8.3,66,11.6
2022-06-27,0.3,Nublado,False,10.2,16.8,56,12.2
2022-06-28,0.7,Nublado,False,11.2,17.0,72,8.8
2022-06-29,1.5,Nublado,False,15.6,12.5,74,7.3
2022-06-30,19.9,Tormenta,True,8.8,21.7,79,8.4
2022-07-01,44.1,Alerta de inundación,True,17.8,14.5,82,7.1
2022-07-02,0.0,Despejado,False,11.4,15.0,80,7.9
2022-07-03,5.8,Lluvia ligera,False,8.7,28.8,55,11.4
2022-07-04,0.2,Despejado,False,14.5,11.5,68,7.7
2022-07-05,9.7,Lluvia ligera,False,9.4,5.0,61,10.2
2022-07-06,0.1,Parcialmente nublado,False,19.3,34.4,79,9.1
2022-07-07,4.6,Lluvia ligera,False,13.0,18.5,54,8.9
2022-07-08,0.1,Despejado,False,11.1,7.2,72,9.5
2022-07-09,0.9,Parcialmente nublado,False,13.2,20.1,62,11.5
2022-07-10,0.3,Despejado,False,16.9,13.0,55,9.5
2022-07-11,0.3,Despejado,False,13.6,14.6,67,10.2
2022-07-12,0.2,Despejado,False,15.5,11.7,60,11.4
2022-07-13,27.4,Tormenta,True,12.8,19.3,54,8.7
2022-07-14,0.3,Despejado,False,16.6,20.1,73,7.6
2022-07-15,0.2,Despejado,False,8.2,11.0,70,8.8
2022-07-16,0.1,Despejado,False,9.2,19.8,55,11.0
2022-07-17,0.1,Despejado,False,15.9,14.8,53,11.2
2022-07-18,3.7,Lluvia ligera,False,14.6,31.6,72,8.8
2022-07-19,0.0,Despejado,False,10.7,28.7,79,7.2
2022-07-20,0.2,Despejado,False,16.2,9.9,52,11.2
2022-07-21,0.1,Despejado,False,17.6,26.7,81,7.8
2022-07-22,3.2,Lluvia ligera,False,15.4,36.5,70,7.8
2022-07-23,0.1,Parcialmente nublado,False,12.9,21.1,81,10.6
2022-07-24,0.0,Despejado,False,9.5,33.3,72,8.2
2022-07-25,33.2,Tormenta,True,10.7,10.7,52,11.6
2022-07-26,3.7,Lluvia ligera,False,10.1,16.8,56,9.6
2022-07-27,1.1,Parcialmente nublado,False,17.3,22.2,53,9.1
2022-07-28,0.4,Parcialmente nublado,False,13.7,27.0,72,10.2
2022-07-29,0.4,Despejado,False,13.5,10.4,73,9.7
2022-07-30,0.1,Despejado,False,15.1,24.7,77,7.5
2022-07-31,1.9,Nublado,False,12.0,22.3,68,11.1
2022-08-01,0.1,Despejado,False,16.3,26.1,73,7.7
2022-08-02,0.0,Despejado,False,14.0,13.6,51,9.1
2022-08-03,0.2,Despejado,False,11.2,16.3,52,8.8
2022-08-04,2.6,Nublado,False,9.8,12.5,67,9.8
2022-08-05,0.9,Parcialmente nublado,False,19.3,13.7,67,9.0
2022-08-06,0.8,Parcialmente nublado,False,7.9,18.3,55,8.7
2022-08-07,0.1,Despejado,False,18.8,36.0,66,9.0
2022-08-08,0.1,Parcialmente nublado,False,10.6,20.5,79,8.4
2022-08-09,0.4,Parcialmente nublado,False,13.7,24.2,78,8.7
2022-08-10,0.0,Despejado,False,10.8,16.3,79,7.1
2022-08-11,1.0,Parcialmente nublado,False,12.4,29.3,75,11.0
2022-08-12,0.3,Despejado,False,14.1,27.7,59,9.6
2022-08-13,12.7,Lluvia ligera,False,13.9,26.7,53,10.7
2022-08-14,0.4,Parcialmente nublado,False,12.2,17.6,74,8.7
2022-08-15,0.1,Despejado,False,14.9,15.9,54,10.1
2022-08-16,0.2,Despejado,False,10.4,16.5,76,9.1
2022-08-17,0.8,Parcialmente nublado,False,17.3,27.2,73,8.6
2022-08-18,0.2,Despejado,False,13.6,14.9,72,10.0
2022-08-19,0.4,Despejado,False,14.5,19.0,77,8.1
2022-08-20,8.3,Lluvia ligera,False,15.4,31.3,69,10.3
2022-08-21,3.4,Nublado,False,14.7,12.7,62,9.8
2022-08-22,0.0,Despejado,False,16.8,19.1,75,7.3
2022-08-23,1.1,Parcialmente nublado,False,18.8,13.9,67,8.1
2022-08-24,0.2,Despejado,False,13.0,18.9,78,7.9
2022-08-25,0.1,Despejado,False,16.3,26.4,74,9.1
2022-08-26,0.4,Despejado,False,15.5,18.4,62,10.9
2022-08-27,0.3,Despejado,False,16.8,28.9,69,9.6
2022-08-28,0.4,Despejado,False,11.3,16.0,63,10.4
2022-08-29,22.6,Tormenta,True,18.7,23.8,77,7.6
2022-08-30,1.1,Nublado,False,15.0,20.0,61,11.2
2022-08-31,0.3,Parcialmente nublado,False,13.5,18.7,68,7.9
2022-09-01,0.1,Despejado,False,23.8,19.1,66,11.1
2022-09-02,0.8,Parcialmente nublado,False,23.7,12.7,55,9.2
2022-09-03,0.9,Parcialmente nublado,False,23.9,17.6,72,10.2
2022-09-04,0.4,Despejado,False,28.3,24.0,52,11.0
2022-09-05,1.0,Parcialmente nublado,False,26.4,23.6,74,8.4
2022-09-06,0.4,Despejado,False,26.3,7.9,57,12.0
2022-09-07,1.1,Parcialmente nublado,False,21.8,19.2,73,10.2
2022-09-08,0.2,Despejado,False,20.5,20.0,74,7.4
2022-09-09,0.3,Despejado,False,26.1,30.5,54,12.3
2022-09-10,1.2,Parcialmente nublado,False,24.3,21.2,63,8.7
2022-09-11,1.5,Nublado,False,22.1,20.5,69,9.4
2022-09-12,1.2,Parcialmente nublado,False,19.8,5.0,67,9.6
